"","station","Species","Individual","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","n_images"
"317","S110","experiment_2024","T22",2024-03-19 01:39:55,2024-03-19,"01:39:55",0,0,0,0,"2024/experiment_2024/S110/T22","S110_A_I__00106.JPG",2
"318","S110","experiment_2024","T22",2024-03-30 06:04:24,2024-03-30,"06:04:24",966269,16104.5,268.4,11.2,"2024/experiment_2024/S110/T22","S110_B_I__05093.JPG",3
"319","S110","experiment_2024","T22",2024-04-01 17:57:30,2024-04-01,"17:57:30",215586,3593.1,59.9,2.5,"2024/experiment_2024/S110/T22","S110_B_I__05553.JPG",4
"320","S110","experiment_2024","T6",2024-03-25 02:03:10,2024-03-25,"02:03:10",0,0,0,0,"2024/experiment_2024/S110/T6","S110_A_I__00136.JPG",1
"321","S110","experiment_2024","T6",2024-03-30 23:58:36,2024-03-30,"23:58:36",510926,8515.4,141.9,5.9,"2024/experiment_2024/S110/T6","S110_A_I__00150.JPG",1
"322","S110","experiment_2024","T6",2024-04-02 22:47:56,2024-04-02,"22:47:56",254960,4249.3,70.8,2.9,"2024/experiment_2024/S110/T6","S110_A_I__00164.JPG",1
"323","S113","experiment_2024","T29",2024-04-25 00:04:04,2024-04-25,"00:04:04",0,0,0,0,"2024/experiment_2024/S113/T29","S113_A_I__00739.JPG",2
"324","S113","experiment_2024","T5",2024-05-02 22:28:04,2024-05-02,"22:28:04",0,0,0,0,"2024/experiment_2024/S113/T5","S113_A_I__00841.JPG",2
"325","S114","experiment_2024","T29",2024-05-06 01:04:32,2024-05-06,"01:04:32",0,0,0,0,"2024/experiment_2024/S114/T29","S114_B_I__01208.JPG",2
"326","S132","experiment_2024","T10",2024-04-17 19:54:40,2024-04-17,"19:54:40",0,0,0,0,"2024/experiment_2024/S132/T10","S132_A_I__00138.JPG",1
"327","S132","experiment_2024","T10",2024-04-19 19:31:04,2024-04-19,"19:31:04",171384,2856.4,47.6,2,"2024/experiment_2024/S132/T10","S132_A_I__00167.JPG",2
"328","S132","experiment_2024","T10",2024-04-29 00:41:40,2024-04-29,"00:41:40",796236,13270.6,221.2,9.2,"2024/experiment_2024/S132/T10","S132_B_I__02597.JPG",1
"329","S132","experiment_2024","T32",2024-05-03 04:13:58,2024-05-03,"04:13:58",0,0,0,0,"2024/experiment_2024/S132/T32","S132_B_I__02849.JPG",1
"330","S132","experiment_2024","UK9",2024-04-21 20:13:56,2024-04-21,"20:13:56",0,0,0,0,"2024/experiment_2024/S132/UK9","S132_A_I__00181.JPG",2
"331","S132","experiment_2024","UK9",2024-04-25 00:51:06,2024-04-25,"00:51:06",275830,4597.2,76.6,3.2,"2024/experiment_2024/S132/UK9","S132_A_I__00800.JPG",2
"332","S132","experiment_2024","UK9",2024-05-06 02:32:42,2024-05-06,"02:32:42",956496,15941.6,265.7,11.1,"2024/experiment_2024/S132/UK9","S132_B_I__03007.JPG",1
"333","S25","experiment_2024","UK8",2024-04-26 02:19:12,2024-04-26,"02:19:12",0,0,0,0,"2024/experiment_2024/S25/UK8","S25_A_I__00074.JPG",2
"334","S26","experiment_2024","T39",2024-04-22 03:56:52,2024-04-22,"03:56:52",0,0,0,0,"2024/experiment_2024/S26/T39","S26_B_I__00095.JPG",2
"335","S26","experiment_2024","UK7",2024-04-24 20:39:36,2024-04-24,"20:39:36",0,0,0,0,"2024/experiment_2024/S26/UK7","S26_B_I__00139.JPG",2
"336","S26","experiment_2024","UK8",2024-04-26 05:16:08,2024-04-26,"05:16:08",0,0,0,0,"2024/experiment_2024/S26/UK8","S26_B_I__00141.JPG",2
"337","S39","experiment_2024","T39",2024-04-12 05:57:42,2024-04-12,"05:57:42",0,0,0,0,"2024/experiment_2024/S39/T39","S39_A_I__00012.JPG",2
"338","S56","experiment_2024","T39",2024-04-28 03:34:34,2024-04-28,"03:34:34",0,0,0,0,"2024/experiment_2024/S56/T39","S56_B_I__00025.JPG",2
"339","S58","experiment_2024","UK13",2024-05-03 03:32:02,2024-05-03,"03:32:02",0,0,0,0,"2024/experiment_2024/S58/UK13","S58_A_I__00462.JPG",2
"340","S73","experiment_2024","T6",2024-04-10 19:21:58,2024-04-10,"19:21:58",0,0,0,0,"2024/experiment_2024/S73/T6","S73_A_I__00009.JPG",1
"341","S73","experiment_2024","T6",2024-04-10 19:23:24,2024-04-10,"19:23:24",86,1.4,0,0,"2024/experiment_2024/S73/T6","S73_B_I__00001.JPG",1
